spec_id,taxonomy,option,controls,tier_spec,weight_id,outcome,endogenous_var,instrument_set,first_stage_f,first_stage_p,partial_r2,status,note
policy_block__full_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,1.14933151666518,0.326156879591492,,ok,""
policy_block__full_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,2.34363910636629,0.0162688769457303,,ok,""
policy_block__full_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,4.14978349667622,5.68499382104052e-05,,ok,""
policy_block__full_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,3.11120233903573,0.00162471546165271,,ok,""
policy_block__full_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,1.50803084183763,0.148379534529085,,ok,""
policy_block__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,2.22361904334469,0.00858729994537353,,ok,""
policy_block__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,3.2417498300586,0.000109539170737084,,ok,""
policy_block__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,3.0894295613667,0.000217874219918239,,ok,""
policy_block__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,1.10304848486361,0.352100197722853,,ok,""
policy_block__mixed__FE__mayor__w_binary_muni_univ,policy_block,mixed,FE,mayor,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block,2.39151096766527,0.121999455879904,,ok,""
policy_block__mixed__FE__gov__w_binary_muni_univ,policy_block,mixed,FE,gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,0.941896588403169,0.331793377198105,,ok,""
policy_block__mixed__FE__mayor_gov__w_binary_muni_univ,policy_block,mixed,FE,mayor_gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,1.70082614956478,0.18253898962729,,ok,""
policy_block__mixed__FE__mayor_pres__w_binary_muni_univ,policy_block,mixed,FE,mayor_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,2.14126247732331,0.117512855990648,,ok,""
policy_block__mixed__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,mixed,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block,1.52168155899576,0.20656979305051,,ok,""
S4__partial_iv__FE__mayor__w_binary_muni_univ,S4,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande,4.3853662726619,0.00151762583371782,,ok,""
S4__partial_iv__FE__mayor__w_binary_muni_univ,S4,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande,4.06060577154817,0.00271220866135746,,ok,""
S4__partial_iv__FE__mayor__w_binary_muni_univ,S4,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande,0.98245684498475,0.415592231656793,,ok,""
S4__partial_iv__FE__gov__w_binary_muni_univ,S4,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,5.23943799539982,0.00032318644283454,,ok,""
S4__partial_iv__FE__gov__w_binary_muni_univ,S4,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,1.83190259016831,0.119566612326996,,ok,""
S4__partial_iv__FE__gov__w_binary_muni_univ,S4,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,0.994330318176167,0.409090195168302,,ok,""
S4__partial_iv__FE__mayor_gov__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,3.81947400430755,0.000168819920331736,,ok,""
S4__partial_iv__FE__mayor_gov__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,2.37027418623666,0.0150711291210328,,ok,""
S4__partial_iv__FE__mayor_gov__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande,0.778279172555452,0.621907636437034,,ok,""
S4__partial_iv__FE__mayor_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,3.59759599432201,0.000346994077861969,,ok,""
S4__partial_iv__FE__mayor_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,3.1470991985507,0.00145248978239741,,ok,""
S4__partial_iv__FE__mayor_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,0.918297734685365,0.499769116746935,,ok,""
S4__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,2.93172185860256,0.00043912068657144,,ok,""
S4__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,2.61202686440134,0.00174771801250316,,ok,""
S4__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande,0.751016932317261,0.701883208362287,,ok,""
S4__full_iv__FE__mayor__w_binary_muni_univ,S4,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4,4.38407925580017,0.00152113570375601,,ok,""
S4__full_iv__FE__mayor__w_binary_muni_univ,S4,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4,4.03650173957143,0.00283109585821062,,ok,""
S4__full_iv__FE__mayor__w_binary_muni_univ,S4,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4,0.963873289977477,0.425921838153546,,ok,""
S4__full_iv__FE__mayor__w_binary_muni_univ,S4,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4,1.50542403348468,0.1975445986992,,ok,""
S4__full_iv__FE__gov__w_binary_muni_univ,S4,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,5.2399445354442,0.000322887759298652,,ok,""
S4__full_iv__FE__gov__w_binary_muni_univ,S4,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,1.81757676347568,0.122285819499607,,ok,""
S4__full_iv__FE__gov__w_binary_muni_univ,S4,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,0.991818327340066,0.410459423773605,,ok,""
